"SensorID","TimeStamp","SensorValue","SensorUnits"
"3B1","26-03-2016 20:20:00",9.84,"FAHRENHEIT"
"3B1","26-03-2016 20:30:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 20:40:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 20:50:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 21:00:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 21:10:00",9.84,"FAHRENHEIT"
"3B1","26-03-2016 21:20:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 21:30:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 21:40:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 21:50:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 22:00:00",9.225,"FAHRENHEIT"
"3B1","26-03-2016 22:10:00",28.29,"FAHRENHEIT"
"3B1","26-03-2016 22:20:00",12.3,"FAHRENHEIT"
"3B1","26-03-2016 22:30:00",10.455,"FAHRENHEIT"
"3B1","26-03-2016 22:40:00",10.455,"FAHRENHEIT"
"3B1","26-03-2016 22:50:00",11.07,"FAHRENHEIT"
"3B1","26-03-2016 23:00:00",11.07,"FAHRENHEIT"
"3B1","26-03-2016 23:10:00",11.07,"FAHRENHEIT"
"3B1","26-03-2016 23:20:00",10.455,"FAHRENHEIT"
"3B1","26-03-2016 23:30:00",10.455,"FAHRENHEIT"
"3B1","26-03-2016 23:40:00",10.455,"FAHRENHEIT"
"3B1","26-03-2016 23:50:00",23.37,"FAHRENHEIT"
